radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,636,1,11011,10191,0,38.75618,9.01268,1000,9,1,1428071342,1488046258,0
GSM,636,1,11011,10196,0,38.75849,9.011928,1000,14,1,1428071342,1465964171,0
GSM,636,1,11011,15981,0,38.763034,9.010739,1000,25,1,1428071342,1492190566,0
GSM,636,1,11006,10432,0,38.764947,9.008602,1000,11,1,1428071343,1470969079,0
LTE,636,1,11006,12597,0,38.769001,9.001218,1000,2,1,1428071343,1588516435,0
GSM,636,1,11007,10135,0,38.771706,8.997399,1000,15,1,1428071343,1591447984,0
GSM,636,1,11007,10133,0,38.776134,8.993794,1000,31,1,1428071343,1488926856,0
GSM,636,1,11007,15471,0,38.775215,8.993568,1000,24,1,1428071343,1491432670,0
GSM,636,1,11011,10582,0,38.754636,9.012869,1000,17,1,1428071342,1492190566,0
GSM,636,1,11011,11382,0,38.76091,9.010239,1000,9,1,1428071342,1492190566,0
GSM,636,1,11007,10137,0,38.772263,8.996384,1000,15,1,1428071343,1488785230,0
GSM,636,1,11007,15472,0,38.777199,8.992004,1443,36,1,1428071343,1491459240,0
GSM,636,1,11011,10195,0,38.757019,9.012222,1000,6,1,1428071342,1488046258,0
GSM,636,1,11011,15986,0,38.765087,9.008789,1000,8,1,1428071342,1492190566,0
GSM,636,1,11006,10435,0,38.76773,9.004984,1000,8,1,1428071343,1579769059,0
UMTS,636,1,1401,7044027,0,41.836452,9.596729,1000,8,1,1425799237,1425799237,0
UMTS,636,1,1401,7044024,0,41.836232,9.596067,1000,7,1,1425799604,1425799604,0
UMTS,636,1,1401,7045878,0,41.833877563477,9.5944976806641,1000,1,1,1425799356,1425799356,0
UMTS,636,1,1401,7047765,0,41.843643,9.601364,1000,9,1,1428131244,1431224888,0
UMTS,636,1,1105,6914666,0,38.847141,9.015141,1000,8,1,1428131244,1459658663,0
UMTS,636,1,1501,7370627,0,42.785111,9.35051,1570,3,1,1428131244,1430239049,0
UMTS,636,1,1501,7370127,0,42.799176,9.351767,1000,12,1,1428131244,1494545515,0
GSM,636,1,11025,13383,0,38.846054,9.016113,1000,6,1,1428131244,1459660900,0
UMTS,636,1,1501,7370988,0,42.78472,9.342795,1184,3,1,1428131244,1512944126,0
UMTS,636,1,1105,6914663,0,38.846817,9.014816,1000,9,1,1428131244,1459660923,0
UMTS,636,1,1501,7370996,0,42.799678,9.350715,1272,16,1,1428131244,1505824703,0
UMTS,636,1,1501,7370124,0,42.799154,9.353478,1000,10,1,1428131244,1494566771,0
GSM,636,1,11025,13387,0,38.846969604492,9.0149688720703,1000,3,1,1428131244,1458695059,0
UMTS,636,1,1501,7370993,0,42.799129,9.350395,1000,8,1,1428131535,1487078207,0
UMTS,636,1,1501,7370997,0,42.800855,9.34871,1000,15,1,1428135635,1505826870,0
UMTS,636,1,1105,6914664,0,38.850324,9.017201,1000,14,1,1428136463,1523361256,0
GSM,636,1,11007,12446,0,38.779368,8.992908,1000,31,1,1428935290,1491432670,0
GSM,636,1,11006,12596,0,38.768692,9.003067,1000,3,1,1428891875,1428891875,0
GSM,636,1,11006,10436,0,38.765072,9.008477,1000,11,1,1428935290,1470969079,0
UMTS,636,1,11012,6654738,0,38.763748,9.019363,1000,5,1,1428892116,1428892116,0
GSM,636,1,11012,11447,0,38.762341,9.026814,1000,8,1,1428935290,1487930628,0
UMTS,636,1,11007,10131,0,38.768894,8.99623,1000,2,1,1428907425,1588277040,0
GSM,636,1,11012,11446,0,38.763024,9.027323,1000,8,1,1428935290,1493872118,0
GSM,636,1,11012,11445,0,38.762022,9.029094,1000,7,1,1428935290,1487930587,0
GSM,636,1,11012,12877,0,38.763199,9.016571,1000,6,1,1428935290,1461051916,0
GSM,636,1,11012,11547,0,38.766926,9.019089,1000,7,1,1428935290,1487930710,0
GSM,636,1,11012,13645,0,38.763199,9.035339,1000,18,1,1428935290,1487928250,0
GSM,636,1,11014,15971,0,38.762564,9.038868,1000,14,1,1428935291,1505881588,0
GSM,636,1,11014,13735,0,38.763113,9.040375,1000,16,1,1428935291,1479793665,0
GSM,636,1,11006,15462,0,38.770565,8.996866,1000,11,1,1428935291,1490099735,0
GSM,636,1,11024,15945,0,38.809341,8.992996,1000,5,1,1428935293,1472634849,0
GSM,636,1,11024,15947,0,38.800244,8.992954,2259,164,1,1428935293,1482810125,0
GSM,636,1,11007,15455,0,38.78009,8.992905,1000,30,1,1428935294,1491432670,0
GSM,636,1,11014,15436,0,38.762589,9.038467,1000,9,1,1428935291,1483534854,0
GSM,636,1,11012,13646,0,38.763885,9.030762,1000,4,1,1428935290,1487928250,0
GSM,636,1,11012,13641,0,38.763198852539,9.0328216552734,1000,4,1,1428935290,1465964171,0
GSM,636,1,11014,13731,0,38.763062,9.040375,1000,10,1,1428935291,1459762643,0
GSM,636,1,11012,13477,0,38.763199,9.030991,1000,3,1,1428935290,1487924887,0
GSM,636,1,11007,15481,0,38.774774,8.988092,1000,7,1,1428935294,1490107187,0
GSM,636,1,11014,15432,0,38.761826,9.039001,1000,4,1,1428935291,1459496460,0
GSM,636,1,11023,10821,0,38.818302,9.020805,1000,8,1,1429423701,1484463522,0
GSM,636,1,20016,31994,0,38.583297729492,7.1871185302734,1000,13,1,1429986614,1429986614,0
UMTS,636,1,1702,7313632,0,37.326693,11.574026,1000,3,1,1430591102,1556177914,0
GSM,636,1,20042,32921,0,42.971422,6.170884,5651,3,1,1428897706,1428897706,0
UMTS,636,1,1501,7370126,0,42.799301147461,9.3527984619141,1000,1,1,1428220558,1428220558,0
GSM,636,1,20042,22921,0,42.932510375977,6.2038421630859,1000,1,1,1428892804,1428892804,0
UMTS,636,1,1105,6912354,0,38.823322,9.008724,1000,2,1,1430739366,1505844760,0
UMTS,636,1,1105,6916125,0,38.809738,9.023514,1721,9,1,1430739366,1474344617,0
UMTS,636,1,1105,6913564,0,38.843378,9.021307,1000,13,1,1430739366,1484130712,0
GSM,636,1,11023,10982,0,38.824212,9.02007,1000,7,1,1430739366,1484463294,0
UMTS,636,1,1105,6916122,0,38.819046,9.021606,1000,6,1,1430739366,1461457676,0
GSM,636,1,20020,15004,0,36.56867980957,9.0918731689453,1000,1,1,1430281496,1430281496,0
GSM,636,1,20020,25004,0,36.57898,9.085007,1000,2,1,1430281597,1430281597,0
UMTS,636,1,1401,7047785,0,41.85585,9.588973,1000,18,1,1431270279,1454894723,0
UMTS,636,1,1401,7047743,0,41.843081,9.601784,1000,5,1,1431233265,1431233265,0
UMTS,636,1,1401,7050514,0,41.84071,9.602487,1000,6,1,1431270279,1446770136,0
UMTS,636,1,1401,7046653,0,41.854477,9.603424,1000,2,1,1431223223,1431223223,0
UMTS,636,1,1401,7047744,0,41.84659,9.602228,1000,4,1,1431232749,1431232749,0
UMTS,636,1,1105,6915546,0,38.832932,9.016953,1000,9,1,1432370247,1437139447,0
UMTS,636,1,1105,6915544,0,38.834567,9.019725,1000,5,1,1432370247,1492540200,0
UMTS,636,1,1105,6915545,0,38.834596,9.016862,1000,46,1,1432370247,1584292700,0
UMTS,636,1,1105,6915543,0,38.832702,9.014805,1000,5,1,1432370247,1493721605,0
UMTS,636,1,1105,6912026,0,38.793411254883,9.0053558349609,1000,2,1,1432107777,1432107777,0
UMTS,636,1,1105,6917016,0,38.7957,9.003983,1000,3,1,1432633758,1459672298,0
UMTS,636,1,1105,6914995,0,38.798904418945,9.0094757080078,1000,1,1,1432107939,1432107939,0
UMTS,636,1,1105,6915745,0,38.809891,9.001236,1000,3,1,1432633758,1466378764,0
UMTS,636,1,1105,6918106,0,38.845714,9.009557,1000,9,1,1432633758,1519294111,0
UMTS,636,1,1101,6652329,0,38.748092651367,9.0190887451172,1000,1,1,1432259790,1432259790,0
GSM,636,1,11011,10516,0,38.749123,9.017715,1000,4,1,1432633758,1485780939,0
UMTS,636,1,1101,6652332,0,38.748779,9.019089,1000,2,1,1432272920,1432272920,0
UMTS,636,1,1101,6649651,0,38.749662,9.016538,1000,7,1,1432285879,1432285879,0
UMTS,636,1,1105,6913562,0,38.845184,9.017441,1341,10,1,1432633758,1491315977,0
UMTS,636,1,1105,6914936,0,38.799017,9.020304,1000,8,1,1432633758,1588156015,0
UMTS,636,1,1101,6654819,0,38.749466,9.013138,1000,3,1,1432633758,1461457717,0
UMTS,636,1,1105,6912356,0,38.820877,9.010162,1000,2,1,1432108369,1432108369,0
GSM,636,1,11022,13652,0,38.803809,9.018304,1000,7,1,1432633758,1477566804,0
GSM,636,1,11011,13197,0,38.74855,9.019089,1000,3,1,1432633758,1485780939,0
UMTS,636,1,1101,6649650,0,38.748092651367,9.0190887451172,1000,1,1,1432272975,1432272975,0
UMTS,636,1,1401,7042825,0,41.67254,9.519669,14366,2,1,1432633758,1453924550,0
UMTS,636,1,1105,6917185,0,38.814771,9.002939,1000,45,1,1432633758,1506332395,0
UMTS,636,1,1105,6913563,0,38.845596313477,9.0163421630859,1000,1,1,1432252071,1432252071,0
UMTS,636,1,1101,6649720,0,38.754,9.01436,1000,9,1,1432633758,1540358905,0
UMTS,636,1,1101,6654470,0,38.753586,9.021149,1000,2,1,1432271657,1432271657,0
GSM,636,1,11023,13763,0,38.811813,9.019913,1000,5,1,1432633758,1484460653,0
UMTS,636,1,1101,6654467,0,38.752899,9.020462,1000,2,1,1432263006,1432263006,0
UMTS,636,1,1702,7307749,0,37.727737426758,10.334701538086,1000,1,1,1434042012,1434042012,0
UMTS,636,1,11212,399618,0,38.761825561523,9.0190887451172,1000,4,1,1434637703,1434637703,0
UMTS,636,1,1601,6977238,0,39.547348022461,9.7455596923828,1000,1,1,1437455735,1437455735,0
UMTS,636,1,1601,6977808,0,39.53498840332,9.7661590576172,1000,1,1,1437455222,1437455222,0
UMTS,636,1,1601,6981199,0,39.471817016602,9.8197174072266,1000,1,1,1437449532,1437449532,0
UMTS,636,1,1601,6978147,0,39.534073,9.679184,1000,3,1,1437456967,1437456967,0
UMTS,636,1,1601,6981198,0,39.538422,9.756317,2679,6,1,1437455888,1437455888,0
UMTS,636,1,1601,6978149,0,39.533615,9.677353,1000,6,1,1437493176,1485067338,0
UMTS,636,1,1601,6981887,0,39.532928,9.676895,1000,4,1,1437493176,1482314533,0
UMTS,636,1,1601,6981179,0,39.550094604492,9.7428131103516,1000,1,1,1437455806,1437455806,0
UMTS,636,1,1601,6978153,0,39.536362,9.679642,1000,2,1,1437310397,1437310397,0
UMTS,636,1,1601,6978148,0,39.534545,9.67906,1000,8,1,1437493176,1493025901,0
UMTS,636,1,1601,6976848,0,39.539108276367,9.6810150146484,1000,1,1,1437459167,1437459167,0
UMTS,636,1,1601,6976852,0,39.537048,9.681015,1000,2,1,1437493176,1482314533,0
UMTS,636,1,1601,6976851,0,39.539108276367,9.6810150146484,1000,1,1,1437459139,1437459139,0
UMTS,636,1,1601,6977688,0,39.54460144043,9.7455596923828,1000,1,1,1437455652,1437455652,0
UMTS,636,1,1601,6977689,0,39.496811,9.806808,1000,5,1,1437454205,1437454205,0
UMTS,636,1,1601,6981197,0,39.471817016602,9.8197174072266,1000,1,1,1437449516,1437449516,0
UMTS,636,1,1601,6978155,0,39.534302,9.678268,1000,2,1,1437493176,1485067267,0
UMTS,636,1,1601,6981897,0,39.558334350586,9.7002410888672,1000,1,1,1437456481,1437456481,0
UMTS,636,1,1601,6978151,0,39.535812,9.679916,1000,5,1,1437493176,1485067267,0
UMTS,636,1,1601,6981568,0,39.495162963867,9.8087310791016,1000,1,1,1437454172,1437454172,0
GSM,636,1,16003,10033,0,39.541855,9.678955,1000,2,1,1437493176,1461817270,0
UMTS,636,1,1601,6978154,0,39.537048,9.680328,1000,2,1,1437493176,1485067338,0
UMTS,636,1,1105,6915081,0,38.834063,9.023163,2329,17,1,1439303995,1571546452,0
UMTS,636,1,1104,6850257,0,38.748092651367,8.9257049560547,1000,4,1,1439804900,1439804900,0
UMTS,636,1,1104,6850248,0,38.748092651367,8.9257049560547,1000,7,1,1439804900,1439804900,0
GSM,636,1,11009,12402,0,38.748092651367,8.9257049560547,1000,2,1,1439823810,1439823810,0
GSM,636,1,11009,14501,0,38.749123,8.926563,1000,8,1,1439824677,1463801323,0
UMTS,636,1,1104,6850245,0,38.748092651367,8.9257049560547,1000,32,1,1439805246,1439805246,0
UMTS,636,1,1104,6851106,0,38.7506,8.926386,1000,4,1,1439824677,1492540200,0
UMTS,636,1,1103,6717674,0,38.748092651367,8.9257049560547,1000,4,1,1439804900,1439804900,0
UMTS,636,1,1104,6847316,0,38.748092651367,8.9257049560547,1000,4,1,1439804900,1439804900,0
UMTS,636,1,1104,6847065,0,38.748092651367,8.9257049560547,1000,1,1,1439804900,1439804900,0
UMTS,636,1,1104,6847315,0,38.748092651367,8.9257049560547,1000,9,1,1439804900,1439804900,0
UMTS,636,1,1104,6847706,0,38.751583,8.926552,1000,37,1,1439824677,1493961167,0
UMTS,636,1,1104,6847318,0,38.748092651367,8.9257049560547,1000,2,1,1439804900,1439804900,0
UMTS,636,1,1104,6850058,0,38.748092651367,8.9257049560547,1000,1,1,1439804900,1439804900,0
GSM,636,1,11009,11576,0,38.750153,8.928452,1000,2,1,1439804900,1439804900,0
GSM,636,1,11009,11571,0,38.751389,8.927628,1000,5,1,1439824677,1463801323,0
GSM,636,1,11009,14513,0,38.749695,8.926621,1017,12,1,1439824677,1456030762,0
UMTS,636,1,1104,6847709,0,38.754357,8.927156,1000,23,1,1439824677,1493958669,0
GSM,636,1,11009,11321,0,38.749741,8.92543,1000,5,1,1439824677,1463801323,0
GSM,636,1,11009,11572,0,38.750153,8.929138,1000,2,1,1439823810,1439823810,0
UMTS,636,1,1103,6717679,0,38.746719360352,8.9284515380859,1000,2,1,1439823810,1439823810,0
UMTS,636,1,3201,32932673,0,36.546364,9.08947,1000,4,1,1439875415,1445415569,0
UMTS,636,1,3201,32932883,0,36.526107,9.074021,2795,2,1,1439875415,1445583021,0
UMTS,636,1,1105,6912246,0,38.840103,9.031105,1000,4,1,1440429253,1451861471,0
UMTS,636,1,1105,6912245,0,38.844223,9.029388,1000,6,1,1440649682,1477494241,0
UMTS,636,1,1105,6912242,0,38.844223,9.031448,1000,3,1,1440649682,1483534830,0
UMTS,636,1,1101,6654688,0,38.736673,9.016414,1000,19,1,1440785741,1486444255,0
UMTS,636,1,1101,6654691,0,38.734207,9.01721,1000,4,1,1440959975,1492540200,0
UMTS,636,1,1401,7043264,0,41.772079467773,9.3582916259766,1000,1,1,1441171817,1441171817,0
UMTS,636,1,1401,7043263,0,41.772079467773,9.3582916259766,1000,1,1,1441171855,1441171855,0
UMTS,636,1,1401,7049055,0,41.845139,9.609604,1000,10,1,1441285968,1442388399,0
UMTS,636,1,1401,7049054,0,41.846237182617,9.6096038818359,1000,6,1,1441272267,1441272267,0
UMTS,636,1,1401,7043413,0,42.119522094727,9.4379425048828,1000,23,1,1441575534,1442240063,0
UMTS,636,1,1401,7044175,0,41.856727,9.588818,1000,5,1,1442414200,1447841649,0
UMTS,636,1,1401,7046675,0,41.855101,9.589629,1000,22,1,1442395869,1442395869,0
UMTS,636,1,1401,7046354,0,41.855850219727,9.5890045166016,1000,2,1,1442415741,1453443029,0
UMTS,636,1,1101,6650180,0,38.753586,9.019775,1129,2,1,1442687112,1467611052,0
UMTS,636,1,1101,6649692,0,38.746719360352,9.0273284912109,1000,1,1,1442667373,1442667373,0
UMTS,636,1,1201,7173629,0,39.486923,13.500824,1000,2,1,1442762821,1453791549,0
UMTS,636,1,1201,7175938,0,39.462204,14.27948,1000,2,1,1443369021,1443369021,0
UMTS,636,1,1105,6911933,0,38.786741,9.021639,1000,14,1,1443527946,1483534834,0
UMTS,636,1,1105,6912415,0,38.795242,9.022751,1000,3,1,1443527947,1485248980,0
UMTS,636,1,1105,6916161,0,38.797531,9.023583,1000,22,1,1443527947,1483534825,0
UMTS,636,1,1105,6914931,0,38.804855,9.021835,1000,6,1,1443527947,1490831617,0
UMTS,636,1,1105,6912412,0,38.795275,9.022522,1000,14,1,1443527947,1485248980,0
UMTS,636,1,3101,32865099,0,38.025741577148,9.3816375732422,1000,1,1,1440727563,1440727563,0
GSM,636,1,31004,10441,0,37.848195,8.981814,2968,7,1,1443527946,1454113202,0
GSM,636,1,31004,10443,0,37.8479,8.98201,1000,2,1,1439356343,1439356343,0
GSM,636,1,31004,10461,0,37.8685,8.978577,1000,2,1,1443527946,1454113202,0
LTE,636,1,1105,6911934,0,38.794079,9.019016,1000,2,1,1443527947,1586058869,0
GSM,636,1,31004,10473,0,37.836227416992,8.9833831787109,1000,1,1,1439363297,1439363297,0
UMTS,636,1,1105,6911939,0,38.783798,9.021835,1000,4,1,1443527947,1467611052,0
GSM,636,1,31004,10464,0,37.862319946289,8.9806365966797,1000,1,1,1441075853,1441075853,0
UMTS,636,1,1201,7176228,0,39.477768,13.482742,1000,3,1,1442617766,1442617766,0
UMTS,636,1,1301,7108283,0,39.72908,11.087723,1000,3,1,1443981819,1474278397,0
UMTS,636,1,3102,32865208,0,38.602859,8.629692,1918,3,1,1443618436,1572267761,0
UMTS,636,1,3102,32865237,0,38.606644,8.609161,1000,2,1,1444204598,1476190931,0
UMTS,636,1,1201,7181726,0,39.473534,13.486748,1000,4,1,1444327281,1460193576,0
GSM,636,1,24117,41802,0,34.590454,8.253136,1000,4,1,1445271163,1454256727,0
GSM,636,1,24117,41805,0,34.590454,8.253479,1000,4,1,1445274867,1454256727,0
UMTS,636,1,1104,6847089,0,38.76815,8.992564,1000,5,1,1445614844,1591556871,0
UMTS,636,1,1104,6847090,0,38.767898,8.993899,2659,13,1,1445614904,1586435658,0
UMTS,636,1,1104,6847086,0,38.768291,8.992413,1000,7,1,1445615024,1591446927,0
GSM,636,1,21102,10695,0,39.273949,8.545418,1000,12,1,1446630582,1453159915,0
GSM,636,1,21102,10692,0,39.27269,8.54599,1000,2,1,1446631052,1453159915,0
UMTS,636,1,1401,7044176,0,41.86193,9.594873,1000,4,1,1443343190,1443343190,0
GSM,636,1,20020,15274,0,36.629105,9.036942,5485,6,1,1438338278,1438338278,0
GSM,636,1,32001,23621,0,36.583099,9.08226,1000,2,1,1445415499,1445415499,0
GSM,636,1,20060,35270,0,36.664536,9.031998,1942,5,1,1438337741,1438337741,0
GSM,636,1,32002,24861,0,37.101974,9.097824,1000,3,1,1438333117,1438333117,0
GSM,636,1,31004,10756,0,37.347336,8.995743,1000,4,1,1438331007,1438331007,0
GSM,636,1,20060,15270,0,36.696853,9.035111,3704,3,1,1438337386,1438337386,0
GSM,636,1,31004,10732,0,37.40266,9.008691,1000,7,1,1438330631,1438330631,0
GSM,636,1,20060,25270,0,36.680603,9.028702,1000,2,1,1438337396,1438337396,0
GSM,636,1,20060,15343,0,36.726608,9.047012,1000,3,1,1438336873,1438336873,0
GSM,636,1,31004,10476,0,37.758294,8.985789,8880,4,1,1448792769,1448792769,0
GSM,636,1,31004,10751,0,37.365875,8.994994,3436,22,1,1438330985,1438330985,0
GSM,636,1,32002,24943,0,37.103806,9.096451,1000,3,1,1438333104,1438333104,0
GSM,636,1,32001,23624,0,36.591476,9.079788,1000,5,1,1445415499,1445415499,0
GSM,636,1,32001,23692,0,36.598206,9.076767,1000,2,1,1438338313,1438338313,0
GSM,636,1,20060,50591,0,37.431106567383,9.0369415283203,1000,1,1,1438329692,1438329692,0
GSM,636,1,32001,23695,0,36.595802,9.07711,1000,4,1,1438338342,1438338342,0
GSM,636,1,32001,23815,0,36.546021,9.08844,1000,2,1,1450958686,1455924931,0
UMTS,636,1,1101,6649652,0,38.746006,9.017048,1000,3,1,1452191127,1554011306,0
UMTS,636,1,1101,6654452,0,38.741776,9.015244,1000,5,1,1452191207,1486204999,0
UMTS,636,1,1101,6649342,0,38.738479614258,9.0163421630859,1000,1,1,1452171488,1452171488,0
UMTS,636,1,1101,6649339,0,38.737564,9.016342,1000,3,1,1452191372,1483681112,0
UMTS,636,1,1301,7117241,0,39.865951538086,10.71647644043,1000,1,1,1452670474,1452670474,0
GSM,636,1,32001,23663,0,36.56456,9.089127,1000,3,1,1453205645,1462346286,0
GSM,636,1,32001,23622,0,36.582413,9.078827,1000,2,1,1451371283,1451371283,0
GSM,636,1,32001,23746,0,36.557007,9.08844,1000,2,1,1453205645,1462346286,0
UMTS,636,1,1103,6716395,0,38.731191,8.973242,1000,13,1,1453365384,1492190566,0
UMTS,636,1,21302,19852617,0,39.286422729492,8.5521697998047,1000,2,1,1453782754,1453782754,0
GSM,636,1,1501,35315,0,42.775955200195,9.3541717529297,1000,1,1,1454228750,1454228750,0
GSM,636,1,1501,35354,0,42.775955200195,9.3541717529297,1000,1,1,1454228750,1454228750,0
GSM,636,1,1501,34195,0,42.775955200195,9.3541717529297,1000,2,1,1454229052,1454229052,0
GSM,636,1,1501,35322,0,42.775955200195,9.3541717529297,1000,2,1,1454228750,1454228750,0
GSM,636,1,1501,35325,0,42.775955200195,9.3541717529297,1000,2,1,1454228750,1454228750,0
GSM,636,1,1501,35318,0,42.775955200195,9.3541717529297,1000,2,1,1454228750,1454228750,0
GSM,636,1,1501,35351,0,42.775955200195,9.3541717529297,1000,1,1,1454228750,1454228750,0
GSM,636,1,1501,30595,0,42.775955200195,9.3541717529297,1000,2,1,1454228750,1454228750,0
GSM,636,1,1501,30592,0,42.775955200195,9.3541717529297,1000,1,1,1454229059,1454229059,0
GSM,636,1,1501,30596,0,42.775955200195,9.3541717529297,1000,1,1,1454229051,1454229051,0
GSM,636,1,1501,30598,0,42.775955200195,9.3541717529297,1000,1,1,1454229351,1454229351,0
GSM,636,1,1501,35312,0,42.775955200195,9.3541717529297,1000,1,1,1454229649,1454229649,0
UMTS,636,1,1101,6650182,0,38.748092651367,9.0259552001953,1000,1,1,1454569019,1454569019,0
UMTS,636,1,1105,6911461,0,38.787793,9.010325,1000,8,1,1456013174,1586421518,0
UMTS,636,1,1105,6911464,0,38.788112,9.010525,1000,10,1,1456013774,1586421572,0
UMTS,636,1,1105,6911465,0,38.788166,9.008355,1000,9,1,1456013803,1586422009,0
UMTS,636,1,1105,6911466,0,38.783248,9.00872,1000,5,1,1455994425,1577805380,0
UMTS,636,1,1104,6848428,0,38.784692,9.0068,1000,10,1,1456014254,1586424162,0
UMTS,636,1,1104,6848227,0,38.782396,9.013496,1689,16,1,1456014494,1586418853,0
UMTS,636,1,1105,6848227,0,38.785965,9.013355,1000,2,1,1455994695,1586417828,0
UMTS,636,1,1103,6716538,0,38.684921,8.974457,1000,2,1,1456063379,1456063379,0
UMTS,636,1,1103,6716535,0,38.684235,8.97583,1000,2,1,1456080718,1460511424,0
UMTS,636,1,1101,6649379,0,38.742599,9.027786,1000,3,1,1458588771,1485334676,0
UMTS,636,1,1104,6846088,0,38.783798217773,8.8858795166016,1000,1,1,1450742403,1450742403,0
UMTS,636,1,1105,6914828,0,38.848342895508,9.0204620361328,1000,1,1,1426341203,1426341203,0
UMTS,636,1,1105,6913841,0,38.94172668457,9.0355682373047,1000,1,1,1448706741,1448706741,0
UMTS,636,1,1201,7173597,0,39.461746,13.483887,1006,6,1,1458588782,1486703724,0
UMTS,636,1,1104,6846447,0,38.764572143555,8.9463043212891,1000,1,1,1446963409,1446963409,0
UMTS,636,1,1105,6915135,0,38.787903,9.023703,1001,3,1,1458588782,1586421239,0
UMTS,636,1,1104,6845896,0,38.757246,9.001184,1000,16,1,1458588777,1581923189,0
UMTS,636,1,1105,6912343,0,38.816115,9.002383,1000,9,1,1458588781,1565669360,0
UMTS,636,1,1104,6846386,0,38.781317,9.006802,1000,20,1,1458588777,1492764922,0
UMTS,636,1,1104,6848580,0,38.794784545898,8.9916229248047,1000,1,1,1454497006,1454497006,0
UMTS,636,1,1104,6848450,0,38.774185180664,8.9765167236328,1000,1,1,1437524697,1437524697,0
UMTS,636,1,1104,6849607,0,38.779482,8.982206,1000,7,1,1458588779,1472283238,0
UMTS,636,1,1105,6912352,0,38.82225,9.013252,1000,4,1,1458588781,1490673061,0
UMTS,636,1,1104,6848190,0,38.777258,8.992248,1000,5,1,1458588778,1505879598,0
UMTS,636,1,1104,6851088,0,38.782424926758,9.0190887451172,1000,2,1,1458588779,1488046293,0
UMTS,636,1,1104,6851155,0,38.796844,9.012222,1566,2,1,1458588779,1488046217,0
UMTS,636,1,1105,6911343,0,38.782424926758,9.0259552001953,1000,2,1,1458588780,1483534834,0
UMTS,636,1,1702,7306107,0,36.946334838867,10.643692016602,1000,1,1,1448324402,1448324402,0
UMTS,636,1,1101,6654663,0,38.751526,9.014282,1000,2,1,1459751567,1466488121,0
UMTS,636,1,1601,6981319,0,39.662155,10.312572,1000,35,1,1444292413,1444292413,0
UMTS,636,1,1101,6652703,0,38.746719360352,9.0108489990234,1000,1,1,1418967855,1418967855,0
UMTS,636,1,1101,6652705,0,38.747406,9.010849,1000,2,1,1459751567,1491545881,0
UMTS,636,1,1601,6977257,0,39.652967,10.318035,1215,22,1,1444292291,1444292291,0
UMTS,636,1,1601,6981609,0,39.771194,10.101929,1000,2,1,1444300339,1444300339,0
UMTS,636,1,1702,7312618,0,36.409378051758,11.323471069336,1000,1,1,1452671961,1452671961,0
UMTS,636,1,1301,7117041,0,39.65047,10.320594,1358,11,1,1444188920,1444188920,0
UMTS,636,1,1601,6985320,0,39.534765,9.673641,1000,4,1,1459751568,1492852703,0
UMTS,636,1,1601,6985498,0,38.759078979492,9.1825103759766,1000,1,1,1458710798,1458710798,0
UMTS,636,1,1105,6912183,0,38.825026,8.995359,1000,2,1,1458960100,1565669440,0
UMTS,636,1,1702,7307788,0,36.409378051758,11.323471069336,1000,1,1,1452671964,1452671964,0
UMTS,636,1,1702,7304710,0,37.387161,11.60408,1000,3,1,1454718729,1454718729,0
UMTS,636,1,1702,7304709,0,37.380981,11.597443,1000,2,1,1454667360,1454667360,0
UMTS,636,1,1601,6977259,0,39.650239,10.31294,1000,13,1,1444278761,1444278761,0
UMTS,636,1,1702,7305990,0,37.388141,11.600365,1966,5,1,1459751568,1560230250,0
UMTS,636,1,1702,7304588,0,37.367935180664,11.644821166992,1000,1,1,1454720841,1454720841,0
UMTS,636,1,1101,6652700,0,38.750758,9.010815,1000,6,1,1459751567,1577808621,0
UMTS,636,1,1601,6985528,0,38.806686,9.3853,1000,6,1,1458712961,1458712961,0
UMTS,636,1,1101,6652697,0,38.751297,9.013138,1000,6,1,1459751567,1492190566,0
UMTS,636,1,1601,6976979,0,39.759979,9.848557,1000,6,1,1443521187,1443521187,0
UMTS,636,1,1601,6978098,0,38.871689,9.552612,1000,2,1,1458716084,1458716084,0
UMTS,636,1,1105,6917851,0,38.878555297852,9.0355682373047,1000,1,1,1465636096,1465636096,0
UMTS,636,1,1105,6912154,0,38.817032,9.019913,1000,5,1,1465657645,1484362913,0
UMTS,636,1,1101,6654931,0,38.742599487305,9.0300750732422,1000,1,1,1483383636,1483383636,0
UMTS,636,1,21336,19733278,0,38.711013793945,7.8929901123047,1000,1,1,1483534804,1483534804,0
UMTS,636,1,1401,7044088,0,41.865463256836,9.5903778076172,1000,1,1,1485506806,1485506806,0
LTE,636,1,11203,401921,0,38.739852905273,8.9998626708984,1000,1,1,1448761692,1448761692,0
LTE,636,1,11211,259587,0,38.739852905273,9.0012359619141,1000,1,1,1448761692,1448761692,0
LTE,636,1,11203,403713,0,38.735733032227,8.9957427978516,1000,1,1,1448761692,1448761692,0
LTE,636,1,11205,320003,0,38.835983276367,9.0081024169922,1000,1,1,1441362407,1441362407,0
LTE,636,1,11211,326147,0,38.742599487305,9.0026092529297,1000,1,1,1448761692,1448761692,0
LTE,636,1,11203,312065,0,38.727493286133,8.9929962158203,1000,1,1,1448848215,1448848215,0
LTE,636,1,11203,401923,0,38.726119995117,8.9916229248047,1000,1,1,1448761692,1448761692,0
